codigo;filial;empresa;descricao;fornecedor;tributacao;status;curva;b_o_;comprador;rota;forecast;vendido;media;classe;estoque;po_compas;transferencias;estoque_total;CMV;politica;periodo;
136173;1002;Mafra;TAGRISSO 40MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
136173;1006;Mafra;TAGRISSO 40MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;4;0;MED;1;0;0;1;32271,15;30;S1;
136175;1024;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
136175;1023;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1023;19;1;19;MED;1;28;0;29;14684,15;30;S1;
136175;1021;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;15;13;15;MED;0;15;0;15;1,15;30;S1;
136175;1010;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;4;5;4;MED;2;2;0;4;14608,65;30;S1;
136175;1009;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;3;0;3;MED;0;4;0;4;1,15;30;S1;
136175;1006;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;25;6;25;MED;9;1;0;29;14128,82;30;S1;
136175;1003;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
136175;1002;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
136175;1006;Mafra;LYNPARZA 100MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;21;0;MED;4;0;0;4;14537,40;30;S1;
136176;1024;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1010->1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
136176;1023;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002->1023;77;39;77;MED;27;29;0;109;14574,71;30;S1;
136176;1021;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1021;115;71;115;MED;10;107;0;117;14448,25;30;S1;
136176;1010;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1010;41;20;41;MED;19;26;0;45;14574,94;30;S1;
136176;1009;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009;37;1;37;MED;14;28;0;42;14540,94;30;S1;
136176;1006;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1006;131;27;132;MED;14;39;20;216;14493,51;30;S1;
136176;1003;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1003;0;13;0;MED;0;0;0;0;1,15;30;S1;
136176;1002;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1002;0;4;0;MED;4;0;0;4;14543,40;30;S1;
136176;1006;Mafra;LYNPARZA 150MG CX 56CPR ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Ativo;A;Não;BYANCA;1009->1001;0;93;0;MED;11;0;0;11;14541,97;30;S1;
136177;1024;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
136177;1023;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1023;43;40;33;MED;27;0;0;27;3238,37;30;S1;
136177;1021;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1021;42;12;32;MED;61;0;1;62;3217,58;30;S1;
136177;1010;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1010;32;22;25;MED;27;0;11;38;3218,59;30;S1;
136177;1009;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009;5;15;4;MED;230;0;0;230;3197,12;30;S1;
136177;1006;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009->1006;231;49;178;MED;21;5;0;26;3186,53;30;S1;
136177;1003;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1003;0;0;0;MED;1;0;0;1;3193,15;30;S1;
136177;1002;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1002;0;5;0;MED;0;0;0;0;1,15;30;S1;
136177;1006;Mafra;IMFINZI 120MG/ML FA 2,4ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009->1001;0;57;0;MED;5;0;0;5;3193,75;30;S1;
136178;1024;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009->1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
136178;1023;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009->1002->1023;42;47;40;MED;7;7;0;14;13405,58;30;S1;
136178;1021;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1021;155;88;146;MED;133;0;6;139;13397,48;30;S1;
136178;1010;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1010;89;47;84;MED;114;0;0;114;13404,74;30;S1;
136178;1009;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009;77;44;72;MED;231;0;0;231;13320,92;30;S1;
136178;1006;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009->1006;308;180;290;MED;20;55;0;84;13257,00;30;S1;
136178;1003;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009->1003;0;3;0;MED;3;0;0;3;13321,15;30;S1;
136178;1002;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009->1002;0;17;0;MED;3;0;13;16;13302,82;30;S1;
136178;1006;Mafra;IMFINZI 500MG/10ML FA 10ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO;Ativo;A;Não;BYANCA;1009->1001;0;171;0;MED;0;0;0;0;1,15;30;S1;
136179;1024;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1024;0;1;0;MED;0;0;0;0;1,15;30;S1;
136179;1023;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1023;0;8;0;MED;0;0;0;0;1,15;30;S1;
136179;1021;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1021;11;1;8;MED;15;0;0;15;5231,75;30;S1;
136179;1010;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1010;0;11;0;MED;0;0;0;0;1,15;30;S1;
136179;1009;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1009;88;54;60;MED;65;0;0;65;4768,81;30;S1;
136179;1006;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1006;39;18;27;MED;22;0;10;32;4766,20;30;S1;
136179;1003;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1003;0;1;0;MED;0;0;0;0;1,15;30;S1;
136179;1002;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
136179;1006;Mafra;FASLODEX 50MG/ML CX 2SERP 5ML ASTRAZENECA (G);ASTRAZENECA;Isento - Convênio 162/94 - Antigos - Exc. GO;Ativo;C;Não;BYANCA;1001;0;24;0;MED;10;0;0;10;4850,75;30;S1;
136180;1024;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
136180;1023;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1;
136180;1021;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1009->1021;0;0;0;MED;0;0;0;0;1,15;30;S1;
136180;1010;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1009->1010;0;0;0;MED;0;0;0;0;1,15;30;S1;
136180;1009;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1;
136180;1006;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1009->1006;0;0;0;MED;0;0;0;0;1,15;30;S1;
136180;1003;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
136180;1002;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1009->1002;0;3;0;MED;14;0;0;14;11761,01;30;S1;
136180;1006;Mafra;FASENRA 30MG/ML SERP 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Inativo;C;Não;BYANCA;1009->1001;0;0;0;MED;0;0;0;0;1,15;30;S1;
136181;1021;Mafra;VANNAIR 6+100MCG C/DISP INAL AERO 120DS ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1021;0;0;0;MED;4;0;0;4;111,65;30;S1;
136181;1010;Mafra;VANNAIR 6+100MCG C/DISP INAL AERO 120DS ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1;
136181;1009;Mafra;VANNAIR 6+100MCG C/DISP INAL AERO 120DS ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1009;86;152;72;MED;0;0;50;50;1,15;30;S1;
136181;1006;Mafra;VANNAIR 6+100MCG C/DISP INAL AERO 120DS ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1003->1006;115;0;96;MED;0;43;71;114;1,15;30;S1;
136181;1003;Mafra;VANNAIR 6+100MCG C/DISP INAL AERO 120DS ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
136181;1002;Mafra;VANNAIR 6+100MCG C/DISP INAL AERO 120DS ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1;
136181;1006;Mafra;VANNAIR 6+100MCG C/DISP INAL AERO 120DS ASTRAZENECA;ASTRAZENECA;Importado;Ativo;C;Não;BYANCA;1003->1001;0;26;0;MED;0;0;0;0;1,15;30;S1;
136184;1024;Mafra;CALQUENCE 100MG CX 60CAPD ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Inativo;A;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
136184;1023;Mafra;CALQUENCE 100MG CX 60CAPD ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Inativo;A;Não;BYANCA;1023;0;0;0;MED;0;0;0;0;1,15;30;S1;
136184;1021;Mafra;CALQUENCE 100MG CX 60CAPD ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Inativo;A;Não;BYANCA;1021;0;0;0;MED;0;0;0;0;1,15;30;S1;
136184;1010;Mafra;CALQUENCE 100MG CX 60CAPD ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Inativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1;
136184;1009;Mafra;CALQUENCE 100MG CX 60CAPD ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Inativo;A;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1;
136184;1003;Mafra;CALQUENCE 100MG CX 60CAPD ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Inativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
136184;1002;Mafra;CALQUENCE 100MG CX 60CAPD ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Inativo;A;Não;BYANCA;1002;0;0;0;MED;1;0;0;1;39285,15;30;S1;
136184;1006;Mafra;CALQUENCE 100MG CX 60CAPD ASTRAZENECA;ASTRAZENECA;Isento - Convênio 162/94 - Novos - Exc. GO - Importado;Inativo;A;Não;BYANCA;1009->1001;0;0;0;MED;0;0;0;0;1,15;30;S1;
136942;1024;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1024;0;0;0;MED;3;0;0;3;5679,15;30;S1;
136942;1023;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1023;0;0;0;MED;5;0;0;5;5757,35;30;S1;
136942;1021;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1021;48;1;60;MED;49;0;0;49;5874,37;30;S1;
136942;1015;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1015;0;0;0;MED;0;0;11;11;1,15;30;S1;
136942;1010;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1010;0;0;0;MED;3;0;0;3;5679,15;30;S1;
136942;1009;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009;12;0;15;MED;20;0;0;20;5173,55;30;S1;
136942;1006;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003->1006;21;0;26;MED;35;0;0;35;5164,78;30;S1;
136942;1003;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1003;0;0;0;MED;0;0;0;0;1,15;30;S1;
136942;1002;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1002;0;3;0;MED;0;0;0;0;1,15;30;S1;
136942;1006;Mafra;SYNAGIS 100MG/ML FA 1ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003->1001;0;3;0;MED;52;0;0;52;5898,44;30;S1;
136943;1024;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1024;0;0;0;MED;5;0;0;5;2839,15;30;S1;
136943;1023;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1;
136943;1021;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1021;99;6;41;MED;62;0;0;62;2965,76;30;S1;
136943;1015;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1015;0;0;0;MED;0;0;7;7;1,15;30;S1;
136943;1010;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1010;0;0;0;MED;0;0;0;0;1,15;30;S1;
136943;1009;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009;24;0;10;MED;11;0;0;11;2967,24;30;S1;
136943;1006;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003->1006;41;5;17;MED;219;0;0;219;2924,47;30;S1;
136943;1003;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1003;0;0;0;MED;94;0;0;94;2965,77;30;S1;
136943;1002;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1002;0;0;0;MED;1;0;0;1;2966,15;30;S1;
136943;1006;Mafra;SYNAGIS 100MG/ML FA 0,5ML ASTRAZENECA (G);ASTRAZENECA;Nacional 7%;Ativo;A;Não;BYANCA;1009->1003->1001;0;5;0;MED;16;0;0;16;2965,71;30;S1;
136987;1024;Mafra;PHESGO 600/600MG CX FRA 10ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
136987;1021;Mafra;PHESGO 600/600MG CX FRA 10ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1021;25;17;24;MED;9;19;0;28;21868,48;30;S1,S2,S3;
136987;1010;Mafra;PHESGO 600/600MG CX FRA 10ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1010;0;4;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
136987;1009;Mafra;PHESGO 600/600MG CX FRA 10ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009;50;2;46;MED;36;17;0;53;17679,23;30;S1,S2,S3;
136987;1006;Mafra;PHESGO 600/600MG CX FRA 10ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1006;0;9;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
136987;1003;Mafra;PHESGO 600/600MG CX FRA 10ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
136987;1002;Mafra;PHESGO 600/600MG CX FRA 10ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1002;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
136987;1006;Mafra;PHESGO 600/600MG CX FRA 10ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1001;0;0;0;MED;3;0;0;3;18298,48;30;S1,S2,S3;
136988;1024;Mafra;PHESGO 1200/600MG CX FRA 15ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1024;0;0;0;MED;2;0;0;2;31327,65;30;S1,S2,S3;
136988;1021;Mafra;PHESGO 1200/600MG CX FRA 15ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1021;0;0;0;MED;3;0;0;3;33631,48;30;S1,S2,S3;
136988;1009;Mafra;PHESGO 1200/600MG CX FRA 15ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009;2;0;1;MED;2;0;0;2;31122,65;30;S1,S2,S3;
136988;1003;Mafra;PHESGO 1200/600MG CX FRA 15ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1003;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
136988;1006;Mafra;PHESGO 1200/600MG CX FRA 15ML SOL INJ SC (G);ROCHE;Nacional 12%;Ativo;B;Não;BYANCA;1009->1001;0;0;0;MED;0;0;0;0;1,15;30;S1,S2,S3;
137572;1024;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
137572;1023;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1009->1023;0;24;0;MED;0;0;0;0;1,15;30;S1;
137572;1021;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1021;120;235;160;MED;1;25;0;26;127,15;30;S1;
137572;1010;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1010;0;0;0;MED;0;0;0;0;1,15;30;S1;
137572;1009;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1009;1016;1980;1361;MED;23;671;0;694;127,54;30;S1;
137572;1006;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1003->1006;154;0;206;MED;0;92;0;345;1,15;30;S1;
137572;1003;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1003;0;0;0;MED;209;0;0;209;127,56;30;S1;
137572;1002;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1002;0;0;0;MED;1;0;0;1;126,15;30;S1;
137572;1006;Mafra;FORXIGA 10MG CX 30CPR ASTRAZENECA;ASTRAZENECA;Importado;Ativo;A;Não;BYANCA;1003->1001;0;109;0;MED;0;0;0;0;1,15;30;S1;
137697;1024;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1024;0;0;0;MED;0;0;0;0;1,15;30;S1;
137697;1023;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1023;0;0;0;MED;0;0;0;0;1,15;30;S1;
137697;1021;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1021;0;0;0;MED;0;0;0;0;1,15;30;S1;
137697;1015;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1015;0;0;0;MED;0;0;0;0;1,15;30;S1;
137697;1010;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009->1010;0;0;0;MED;0;0;0;0;1,15;30;S1;
137697;1009;Mafra;EVUSHELD LQD 150/150MG VI 2X1.5ML (I) (G);ASTRAZENECA;Nacional 7%;Ativo;C;Não;BYANCA;1009;0;0;0;MED;0;0;0;0;1,15;30;S1;
